input_row_index,대학코드,대학명,캠퍼스,지역,수능전형 상태,source_url,parse_source,parse_quality,source_table_indices,모집단위,전형구분,전형계열,전형요소_수능반영비율(%),전형요소_학생부반영비율(%),점수활용지표,반영점수 (총점),반영점수_산출식(환산계산식),국어_반영비율(%),수학_반영비율(%),영어_반영비율(%),탐구_반영비율(%),탐구_반영과목수,탐구_반영기준,선택과목_필수지정_여부,가산점_부여_내역,제2외국어/한문_탐구대체_여부,영어_반영방법,영어_등급별_환산표,한국사_반영방법,한국사_등급별_환산표(또는 가감점표)
197,192,한국외국어대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000192&searchSyr=2026,json,구조화 테이블 파싱,7.0,,,,,,,,,20,35,15,30,,,,,,비율반영,,,
197,192,한국외국어대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000192&searchSyr=2026,json,구조화 테이블 파싱,8.0,,,,,,,,,30,30,20,20,,,,,,비율반영,,,
197,192,한국외국어대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000192&searchSyr=2026,json,구조화 테이블 파싱,8.0,,,,,,,,,20,35,15,30,,,,,,비율반영,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,일반학생전형,,60.0,,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,일반학생전형,,45.0,30.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,일반학생전형,,65.0,,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,일반학생전형,,55.0,25.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,일반학생전형,,55.0,25.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,일반학생전형,,45.0,30.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,일반학생전형,,50.0,20.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,서해 5 도학생 특별전형,,60.0,,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,서해 5 도학생 특별전형,,55.0,25.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,서해 5 도학생 특별전형,,45.0,30.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,수능성적 우수자전형,,100.0,,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,농어촌지역 학생특별전형,,45.0,30.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,농어촌지역 학생특별전형,,45.0,30.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,농어촌지역 학생특별전형,,45.0,30.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,농어촌지역 학생특별전형,,55.0,30.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,농어촌지역 학생특별전형,,55.0,30.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,농어촌지역 학생특별전형,,45.0,30.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,농어촌지역 학생특별전형,,30.0,30.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,사회적배려 대상자 특별전형,,45.0,30.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,사회적배려 대상자 특별전형,,45.0,30.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,사회적배려 대상자 특별전형,,45.0,30.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,사회적배려 대상자 특별전형,,55.0,30.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,사회적배려 대상자 특별전형,,55.0,30.0,,,,,,,,,,,,,,,,
198,32,한국체육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000032&searchSyr=2026,json,구조화 테이블 파싱,2.0,,사회적배려 대상자 특별전형,,45.0,30.0,,,,,,,,,,,,,,,,
200,194,한국항공대학교,본교,경기,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000194&searchSyr=2026,json,구조화 테이블 파싱,3.0,"공과대학 , AI 융합대학 , 스마트드론공학과 , AI 자율주행시스템공학과 , 자유전공학부 ( 공학적성 )",,자연,,,,,( ∑ [( 반영영역별 취득표준점수 ) x ( 모집단위의 영역별 반영비율 )]) X 5 + 한국사 가산점 - 영어 절대평가에 따른 등급별 영어 표준점수 변환 : 구분 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7,20,35,20,25,,,,,,비율반영,,,
200,194,한국항공대학교,본교,경기,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000194&searchSyr=2026,json,구조화 테이블 파싱,3.0,"항공 ㆍ 경영대학 ( 이학적성 ), 항공운항학과 , 자유전공학부 ( 이학적성 ) 항공 ㆍ 경영대학 ( 사회적성 ), 자유전공학부 ( 사회적성 )",,인문,,,,,( ∑ [( 반영영역별 취득표준점수 ) x ( 모집단위의 영역별 반영비율 )]) X 5 + 한국사 가산점 - 영어 절대평가에 따른 등급별 영어 표준점수 변환 : 구분 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7,25,30,20,25,,,,두 가지 반영 비율 중 높은 환산 점수로 반영,,비율반영,,,
200,194,한국항공대학교,본교,경기,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000194&searchSyr=2026,json,구조화 테이블 파싱,3.0,"항공 ㆍ 경영대학 ( 이학적성 ), 항공운항학과 , 자유전공학부 ( 이학적성 ) 항공 ㆍ 경영대학 ( 사회적성 ), 자유전공학부 ( 사회적성 )",,인문,,,,,( ∑ [( 반영영역별 취득표준점수 ) x ( 모집단위의 영역별 반영비율 )]) X 5 + 한국사 가산점 - 영어 절대평가에 따른 등급별 영어 표준점수 변환 : 구분 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7,30,25,20,25,,,,두 가지 반영 비율 중 높은 환산 점수로 반영,,비율반영,,,
201,195,한남대학교,본교,대전,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000195&searchSyr=2026,json,구조화 테이블 파싱,1.0,인문,,인문,100.0,,,,"[ 국어 , 수학 , 영어 , 탐구영역 중 백분위 성적 ( 영어의 경우 본교 등급별 환산점수 ) 이 높은 3 개 영역의 점수 합 ] × 4/3 400 예체능 ( 융합디자인학과 ) [ 국어 , 수학 , 영어 , 탐구영역 중 백분위 성적 ( 영어의 경우 본교 등급별 환산점수 ) 이 높은 3 개 영역의 점수 합 ] × 2/3 200 - 영역 ( 계열별 ) 선택과목에 대한 제한 없음 - 탐구영역 ( 사회탐구 , 과학탐구",,,,,,,"인문 필수반영 : 국어 선택반영 : 수학 , 영어 , 탐구영역 중 백분위 성적이 높은 2 개 영역",,,필수응시,,,
201,195,한남대학교,본교,대전,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000195&searchSyr=2026,json,구조화 테이블 파싱,1.0,자연,,자연,100.0,,,,"[ 국어 , 수학 , 영어 , 탐구영역 중 백분위 성적 ( 영어의 경우 본교 등급별 환산점수 ) 이 높은 3 개 영역의 점수 합 ] × 4/3 400 예체능 ( 융합디자인학과 ) [ 국어 , 수학 , 영어 , 탐구영역 중 백분위 성적 ( 영어의 경우 본교 등급별 환산점수 ) 이 높은 3 개 영역의 점수 합 ] × 2/3 200 - 영역 ( 계열별 ) 선택과목에 대한 제한 없음 - 탐구영역 ( 사회탐구 , 과학탐구",,,,,,,"자연 필수반영 : 수학 선택반영 : 국어 , 영어 , 탐구영역 중 백분위 성적이 높은 2 개 영역",,,필수응시,,,
201,195,한남대학교,본교,대전,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000195&searchSyr=2026,json,구조화 테이블 파싱,1.0,예체능,,예체능,100.0,,,,"[ 국어 , 수학 , 영어 , 탐구영역 중 백분위 성적 ( 영어의 경우 본교 등급별 환산점수 ) 이 높은 3 개 영역의 점수 합 ] × 4/3 400 예체능 ( 융합디자인학과 ) [ 국어 , 수학 , 영어 , 탐구영역 중 백분위 성적 ( 영어의 경우 본교 등급별 환산점수 ) 이 높은 3 개 영역의 점수 합 ] × 2/3 200 - 영역 ( 계열별 ) 선택과목에 대한 제한 없음 - 탐구영역 ( 사회탐구 , 과학탐구",,,,,,,,,,,,,
201,195,한남대학교,본교,대전,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000195&searchSyr=2026,json,구조화 테이블 파싱,3.0,예체능 ( 융합디자인학과 ),,예체능 ( 융합디자인학과 ),100.0,,,,"[ 국어 , 수학 , 영어 , 탐구영역 중 백분위 성적 ( 영어의 경우 본교 등급별 환산점수 ) 이 높은 3 개 영역의 점수 합 ] × 4/3 400 예체능 ( 융합디자인학과 ) [ 국어 , 수학 , 영어 , 탐구영역 중 백분위 성적 ( 영어의 경우 본교 등급별 환산점수 ) 이 높은 3 개 영역의 점수 합 ] × 2/3 200 - 영역 ( 계열별 ) 선택과목에 대한 제한 없음 - 탐구영역 ( 사회탐구 , 과학탐구","[ 국어 , 수학 , 영어 , 탐구영역 중 백분위 성적 ( 영어의 경우 본교 등급별 환산점수 ) 이 높은 3 개 영역의 점수 합 ] × 2/3",,,예체능 ( 융합디자인학과 ),,,,한국사 등급별 가산점,,등급별 환산점수,,가산점,
202,196,한동대학교,본교,경북,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000196&searchSyr=2026,json,구조화 테이블 파싱,4.0,,,,,,,,"( 배점 ) 방법 배수 수능 일반학생 30 명 일괄 100 농어촌학생 ( 정원외 ) 0 명 * 기초생활 및 차상위 ( 정원외 ) 0 명 * * 수시 미충원으로 이월인원 발생 시 선발함 [ 수능 성적 산출방법 ] 수능 성적 산출방법 가 . 활용지표 등 구분 국어 수학 영어 탐구 한국사 반영비율 35% 35% 20% 10% 가산점 활용지표 백분위 백분위 / {( 국어 백분위 × 3.5) + ( 수학 백분위 × 3.5) + ( 영어 변환점수 × 2) + ( 탐구 (1 과목 ) 백분위 × 1)} + 한국사 가산점 - 1,000 점 만점 ( 가산점 포함 시 최고점은 1,010 점 ) - 기본점수 없음 - 소숫점 셋째자리에서 반올림 2) 영어영역 등급별 변환점수 등급 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7",35,35,20,10,,,,,,비율반영,,가산점,
202,196,한동대학교,본교,경북,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000196&searchSyr=2026,json,구조화 테이블 파싱,4.0,,,,,,,,"( 배점 ) 방법 배수 수능 일반학생 30 명 일괄 100 농어촌학생 ( 정원외 ) 0 명 * 기초생활 및 차상위 ( 정원외 ) 0 명 * * 수시 미충원으로 이월인원 발생 시 선발함 [ 수능 성적 산출방법 ] 수능 성적 산출방법 가 . 활용지표 등 구분 국어 수학 영어 탐구 한국사 반영비율 35% 35% 20% 10% 가산점 활용지표 백분위 백분위 / {( 국어 백분위 × 3.5) + ( 수학 백분위 × 3.5) + ( 영어 변환점수 × 2) + ( 탐구 (1 과목 ) 백분위 × 1)} + 한국사 가산점 - 1,000 점 만점 ( 가산점 포함 시 최고점은 1,010 점 ) - 기본점수 없음 - 소숫점 셋째자리에서 반올림 2) 영어영역 등급별 변환점수 등급 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7",백분위,백분위,등급,백분위,,,,,,,,등급,
202,196,한동대학교,본교,경북,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000196&searchSyr=2026,json,구조화 테이블 파싱,4.0,,,,,,,,"( 배점 ) 방법 배수 수능 일반학생 30 명 일괄 100 농어촌학생 ( 정원외 ) 0 명 * 기초생활 및 차상위 ( 정원외 ) 0 명 * * 수시 미충원으로 이월인원 발생 시 선발함 [ 수능 성적 산출방법 ] 수능 성적 산출방법 가 . 활용지표 등 구분 국어 수학 영어 탐구 한국사 반영비율 35% 35% 20% 10% 가산점 활용지표 백분위 백분위 / {( 국어 백분위 × 3.5) + ( 수학 백분위 × 3.5) + ( 영어 변환점수 × 2) + ( 탐구 (1 과목 ) 백분위 × 1)} + 한국사 가산점 - 1,000 점 만점 ( 가산점 포함 시 최고점은 1,010 점 ) - 기본점수 없음 - 소숫점 셋째자리에서 반올림 2) 영어영역 등급별 변환점수 등급 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7",필수,필수,필수,필수,,,필수여부 필수 필수 필수 필수 필수,,,,,필수응시,
202,196,한동대학교,본교,경북,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000196&searchSyr=2026,json,구조화 테이블 파싱,4.0,,,,,,,,"( 배점 ) 방법 배수 수능 일반학생 30 명 일괄 100 농어촌학생 ( 정원외 ) 0 명 * 기초생활 및 차상위 ( 정원외 ) 0 명 * * 수시 미충원으로 이월인원 발생 시 선발함 [ 수능 성적 산출방법 ] 수능 성적 산출방법 가 . 활용지표 등 구분 국어 수학 영어 탐구 한국사 반영비율 35% 35% 20% 10% 가산점 활용지표 백분위 백분위 / {( 국어 백분위 × 3.5) + ( 수학 백분위 × 3.5) + ( 영어 변환점수 × 2) + ( 탐구 (1 과목 ) 백분위 × 1)} + 한국사 가산점 - 1,000 점 만점 ( 가산점 포함 시 최고점은 1,010 점 ) - 기본점수 없음 - 소숫점 셋째자리에서 반올림 2) 영어영역 등급별 변환점수 등급 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7",,,,1,1,1과목 반영,탐구 선택과목 관련 조건 존재,,,,,,
204,198,한림대학교,본교,강원,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000198&searchSyr=2026,json,구조화 테이블 파싱,4.0,,,,100.0,,,,,- 국어 : 지정과목 없음 - 수학 : 미적분 또는 기하,,"국어 , 수학 , 탐구 지정과목 없음",,,,"수학 선택과목 관련 조건 존재 / 선택과목 반영 국어 , 수학 , 탐구 지정과목 없음 - 국어 : 지정과목 없음 - 수학 : 미적분 또는 기하",,,,,,
204,198,한림대학교,본교,강원,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000198&searchSyr=2026,json,구조화 테이블 파싱,4.0,,,,100.0,,,,,100,,100,,,,,,,비율반영,,,
204,198,한림대학교,본교,강원,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000198&searchSyr=2026,json,구조화 테이블 파싱,5.0,전 모집단위,,전체/혼합,100.0,,,,,,,,,2,평균,"인문대학 전 모집단위  1 순위 : 70% 반영 - 국어 , 영어 , 수학 중 최상위 1 개 영역  2 순위 : 30% 반영 - 1 순위 70% 반영 영역 제외한 국어 , 영어 , 수학 , 탐구 ( 사회 / 과학 / 직업 ) 중 최상위 1 개 영역...",,,,,,
204,198,한림대학교,본교,강원,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000198&searchSyr=2026,json,구조화 테이블 파싱,5.0,전 모집단위,,전체/혼합,100.0,,,,,,,,,2,평균,"사회과학대학 전 모집단위  1 순위 : 70% 반영 - 국어 , 영어 , 수학 중 최상위 1 개 영역  2 순위 : 30% 반영 - 1 순위 70% 반영 영역 제외한 국어 , 영어 , 수학 , 탐구 ( 사회 / 과학 / 직업 ) 중 최상위 1 개 ...",,,,,,
204,198,한림대학교,본교,강원,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000198&searchSyr=2026,json,구조화 테이블 파싱,5.0,전 모집단위,,전체/혼합,100.0,,,,,,,,,2,평균,"경영대학 전 모집단위  1 순위 : 70% 반영 - 국어 , 영어 , 수학 중 최상위 1 개 영역  2 순위 : 30% 반영 - 1 순위 70% 반영 영역 제외한 국어 , 영어 , 수학 , 탐구 ( 사회 / 과학 / 직업 ) 중 최상위 1 개 영역...",,,,,,
204,198,한림대학교,본교,강원,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000198&searchSyr=2026,json,구조화 테이블 파싱,5.0,전 모집단위,,전체/혼합,100.0,,,,,,,,,2,평균,"자연과학대학 전 모집단위  1 순위 : 70% 반영 - 국어 , 영어 , 수학 중 최상위 1 개 영역  2 순위 : 30% 반영 - 1 순위 70% 반영 영역 제외한 국어 , 영어 , 수학 , 탐구 ( 사회 / 과학 / 직업 ) 중 최상위 1 개 ...",,,,,,
204,198,한림대학교,본교,강원,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000198&searchSyr=2026,json,구조화 테이블 파싱,5.0,전 모집단위,,전체/혼합,100.0,,,,,,,,,2,평균,"정보과학대학 전 모집단위  1 순위 : 70% 반영 - 국어 , 영어 , 수학 중 최상위 1 개 영역  2 순위 : 30% 반영 - 1 순위 70% 반영 영역 제외한 국어 , 영어 , 수학 , 탐구 ( 사회 / 과학 / 직업 ) 중 최상위 1 개 ...",,,,,,
204,198,한림대학교,본교,강원,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000198&searchSyr=2026,json,구조화 테이블 파싱,5.0,의학과,,자연,100.0,,,,,,,,,2,2과목 반영,탐구 선택과목 관련 조건 존재,,,,,,
204,198,한림대학교,본교,강원,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000198&searchSyr=2026,json,구조화 테이블 파싱,5.0,간호학과,,자연,100.0,,,,,,,,,2,평균,탐구 선택과목 관련 조건 존재,,,,,,
204,198,한림대학교,본교,강원,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000198&searchSyr=2026,json,구조화 테이블 파싱,5.0,글로벌학부,,,100.0,,,,,,,,,2,평균,탐구 선택과목 관련 조건 존재,,,,,,
204,198,한림대학교,본교,강원,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000198&searchSyr=2026,json,구조화 테이블 파싱,5.0,융합과학수학과,,자연,100.0,,,,,,,,,2,평균,"글로벌융합대학 융합과학수학과  1 순위 : 70% 반영 - 국어 , 영어 , 수학 중 최상위 1 개영역  2 순위 : 30% 반영 - 1 순위 70% 반영영역 제외한 국어 , 영어 , 수학 , 탐구 ( 사회 / 과학 / 직업 ) 중 최상위 1 개 ...",,,,,,
204,198,한림대학교,본교,강원,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000198&searchSyr=2026,json,구조화 테이블 파싱,5.0,미디어스쿨,,,100.0,,,,,,,,,2,평균,"미디어스쿨 미디어스쿨  1 순위 : 70% 반영 - 국어 , 영어 , 수학 중 최상위 1 개영역  2 순위 : 30% 반영 - 1 순위 70% 반영영역 제외한 국어 , 영어 , 수학 , 탐구 ( 사회 / 과학 / 직업 ) 중 최상위 1 개 영역 -...",,,,,,
204,198,한림대학교,본교,강원,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000198&searchSyr=2026,json,구조화 테이블 파싱,5.0,반도체 · 디스플레이스쿨,,,100.0,,,,,,,,,2,평균,"반도체 · 디스플레이스쿨 반도체 · 디스플레이스쿨  1 순위 : 70% 반영 - 국어 , 영어 , 수학 중 최상위 1 개영역  2 순위 : 30% 반영 - 1 순위 70% 반영영역 제외한 국어 , 영어 , 수학 , 탐구 ( 사회 / 과학 / 직업 ...",,,,,,
204,198,한림대학교,본교,강원,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000198&searchSyr=2026,json,구조화 테이블 파싱,5.0,미래융합스쿨,,,100.0,,,,,,,,,2,평균,"미래융합스쿨 미래융합스쿨  1 순위 : 70% 반영 - 국어 , 영어 , 수학 중 최상위 1 개영역  2 순위 : 30% 반영 - 1 순위 70% 반영영역 제외한 국어 , 영어 , 수학 , 탐구 ( 사회 / 과학 / 직업 ) 중 최상위 1 개 영역...",,,,,,
205,199,한서대학교,본교,충남,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000199&searchSyr=2026,json,구조화 테이블 파싱,4.0,전 학과,,전체/혼합,100.0,0.0,백분위,,,택 2 영역 각 35%,수학:택 2 영역 각 35%; 영어:택 2 영역 각 35%; 사탐:30%; 과탐:30%; 직탐:30%; 수능유형별 가산 비율:수학영역 미적분 / 기하 취득점수에 10% 가산,,,,,수학 선택과목 관련 조건 존재 / 전 학과 택 2 영역 각 35% 택 2 영역 각 35% 택 2 영역 각 35% 30% 30% 30% 필수 응시 수학영역 미적분 / 기하 취득점수에 10% 가산 백분위,,,등급별 환산점수,"[{""구분"":""영어"",""점수"":{""1등급"":100,""2등급"":95,""3등급"":90,""4등급"":84,""5등급"":78,""6등급"":70,""7등급"":62,""8등급"":52,""9등급"":40},""table_index"":5}]",필수응시,
205,199,한서대학교,본교,충남,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000199&searchSyr=2026,json,구조화 테이블 파싱,4.0,전 학과,,전체/혼합,100.0,0.0,백분위,,,2,"수학:국어 , 수학 , 영어 중 백분위 성적 높은 영역 2 개 반영; 영어:국어 , 수학 , 영어 중 백분위 성적 높은 영역 2 개 반영; 사탐:백분위 성적이 높은 1 개 과목 반영; 과탐:백분위 성적이 높은 1 개 과목 반영; 직탐:백분위 성적이 높은 1 개 과목 반영; 수능유형별 가산 비율:수학영역 미적분 / 기하 취득점수에 10% 가산",,,1,1과목 반영,"수학 선택과목 관련 조건 존재 / 전 학과 국어 , 수학 , 영어 중 백분위 성적 높은 영역 2 개 반영 국어 , 수학 , 영어 중 백분위 성적 높은 영역 2 개 반영 국어 , 수학 , 영어 중 백분위 성적 높은 영역 2 개 반영 백분위 성적이 높은 1 개 과목 반영 백분위 성적이 높...",,,필수응시,"[{""구분"":""영어"",""점수"":{""1등급"":100,""2등급"":95,""3등급"":90,""4등급"":84,""5등급"":78,""6등급"":70,""7등급"":62,""8등급"":52,""9등급"":40},""table_index"":5}]",필수응시,
